Amount,Amount_transformed,Amount_prob_0,Amount_prob_1,Amount_prob_2
12.31,-0.08055137969926628,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
15.29,-0.057044334404333694,1.0,0.0,0.0
97.0,0.5875062263503448,1.0,0.0,0.0
5.99,-0.13040524757308303,1.0,0.0,0.0
1.79,-0.16353598255251825,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
28.6,0.047948542399543104,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
97.94,-0.19058641008505503,0.0,1.0,0.0
34.99,0.0983545891896838,1.0,0.0,0.0
14.3,-0.06485372193520055,1.0,0.0,0.0
40.0,0.13787482305801005,1.0,0.0,0.0
138.88,-0.09653124689555934,0.0,1.0,0.0
533.52,-0.19118155153148458,0.0,0.0,1.0
20.16,-0.018628458368655256,1.0,0.0,0.0
59.88,0.29469363529400333,1.0,0.0,0.0
65.0,0.33508157888798146,1.0,0.0,0.0
7.4,-0.11928278654427266,1.0,0.0,0.0
152.65,-0.06489618101575091,0.0,1.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
119.06,-0.14206552472691752,0.0,1.0,0.0
42.81,0.16004086241329885,1.0,0.0,0.0
67.79,0.35708985283860634,1.0,0.0,0.0
44.99,0.17723729152167236,1.0,0.0,0.0
12.99,-0.07518735594069105,1.0,0.0,0.0
19.07,-0.027226672922842008,1.0,0.0,0.0
1271.3,0.11878420102042458,0.0,0.0,1.0
9.12,-0.10571496174317063,1.0,0.0,0.0
2.12,-0.16093285337556262,1.0,0.0,0.0
400.0,0.5033633357141406,0.0,1.0,0.0
256.0,0.17253911736320318,0.0,1.0,0.0
25.0,0.019550769560027208,1.0,0.0,0.0
497.53,-0.20630213955819068,0.0,0.0,1.0
93.85,0.5626581751157683,1.0,0.0,0.0
60.0,0.29564022772198717,1.0,0.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
25.0,0.019550769560027208,1.0,0.0,0.0
13.91,-0.0679301473261481,1.0,0.0,0.0
233.0,0.11969913804326177,0.0,1.0,0.0
10.71,-0.09317261207238445,1.0,0.0,0.0
16.1,-0.0506548355154426,1.0,0.0,0.0
5.85,-0.1315096054057309,1.0,0.0,0.0
3.46,-0.15036257126307614,1.0,0.0,0.0
29.99,0.05891323802368949,1.0,0.0,0.0
173.95,-0.015961765384674777,0.0,1.0,0.0
106.85,-0.17011666157459077,0.0,1.0,0.0
46.4,0.18835975255048273,1.0,0.0,0.0
65.42,0.338394652385925,1.0,0.0,0.0
40.0,0.13787482305801005,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
12.0,-0.08299674347155793,1.0,0.0,0.0
101.25,0.62103137484144,1.0,0.0,0.0
128.38,-0.12065384615031519,0.0,1.0,0.0
14.3,-0.06485372193520055,1.0,0.0,0.0
73.3,-0.24719410966954877,0.0,1.0,0.0
150.0,-0.07098426558957026,0.0,1.0,0.0
8.98,-0.10681931957581847,1.0,0.0,0.0
1.29,-0.1674801176691177,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
2.69,-0.15643653934263926,1.0,0.0,0.0
123.95,-0.13083128564541693,0.0,1.0,0.0
200.0,0.04388525467117192,0.0,1.0,0.0
17.85,-0.0368503626073446,1.0,0.0,0.0
32.44,0.07823950009502668,1.0,0.0,0.0
78.89,0.4446496524271136,1.0,0.0,0.0
68.0,0.35874638958757804,1.0,0.0,0.0
0.76,-0.17166090089271305,1.0,0.0,0.0
0.89,-0.1706354257623972,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
34.49,0.09441045407308436,1.0,0.0,0.0
4.49,-0.14223765292288132,1.0,0.0,0.0
81.71,0.4668945744847343,1.0,0.0,0.0
5.22,-0.13647921565264617,1.0,0.0,0.0
3.6,-0.1492582134304283,1.0,0.0,0.0
42.81,0.16004086241329885,1.0,0.0,0.0
262.0,0.18632345979449222,0.0,1.0,0.0
238.0,0.131186090069336,0.0,1.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
46.43,0.1885964006574787,1.0,0.0,0.0
31.81,0.0732698898481114,1.0,0.0,0.0
89.17,0.5257410704243979,1.0,0.0,0.0
75.0,0.41396428121997003,1.0,0.0,0.0
113.79,-0.15417277216239972,0.0,1.0,0.0
0.0,-0.1776559862699442,1.0,0.0,0.0
628.74,-0.15117648368199993,0.0,0.0,1.0
217.5,0.0840895867624317,0.0,1.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
3.58,-0.1494159788350923,1.0,0.0,0.0
21.48,-0.008215941660832764,1.0,0.0,0.0
37.99,0.12201939988928037,1.0,0.0,0.0
26.3,0.029805520863185726,1.0,0.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
33.6,0.08738989356553738,1.0,0.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
15.0,-0.05933193277196136,1.0,0.0,0.0
3.69,-0.1485482691094404,1.0,0.0,0.0
22.77,0.0019599269399937537,1.0,0.0,0.0
268.0,0.20010780222578128,0.0,1.0,0.0
102.0,-0.18125900503988276,0.0,1.0,0.0
50.0,0.21675752538999862,1.0,0.0,0.0
86.46,-0.21696045193692143,0.0,1.0,0.0
120.58,-0.13857349131099095,0.0,1.0,0.0
1.29,-0.1674801176691177,1.0,0.0,0.0
35.87,0.10529626699489876,1.0,0.0,0.0
8.08,-0.11391876278569744,1.0,0.0,0.0
11.5,-0.08694087858815736,1.0,0.0,0.0
15.0,-0.05933193277196136,1.0,0.0,0.0
89.8,-0.20928716798350386,0.0,1.0,0.0
8.99,-0.10674043687348649,1.0,0.0,0.0
500.0,-0.2052644109550797,0.0,0.0,1.0
1.0,-0.16976771603674534,1.0,0.0,0.0
4.06,-0.14562960912315687,1.0,0.0,0.0
64.65,0.3323206843063619,1.0,0.0,0.0
242.3,0.14106486881175984,0.0,1.0,0.0
28.0,0.04321558025962378,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
1.46,-0.16613911172947388,1.0,0.0,0.0
0.77,-0.17158201819038107,1.0,0.0,0.0
0.89,-0.1706354257623972,1.0,0.0,0.0
0.76,-0.17166090089271305,1.0,0.0,0.0
116.0,-0.14909553936687495,0.0,1.0,0.0
0.12,-0.17670939384196033,1.0,0.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
9.86,-0.09987764177060349,1.0,0.0,0.0
214.8,0.07788663266835164,0.0,1.0,0.0
89.99,0.5322094520156209,1.0,0.0,0.0
87.33,0.511226653195312,1.0,0.0,0.0
55.85,0.26290390625421195,1.0,0.0,0.0
28.97,0.050867202385826656,1.0,0.0,0.0
119.0,-0.1422033681512304,0.0,1.0,0.0
41.5,0.14970722840780834,1.0,0.0,0.0
110.14,0.6911580972145779,1.0,0.0,0.0
31.77,0.07295435903878346,1.0,0.0,0.0
12.31,-0.08055137969926628,1.0,0.0,0.0
4.49,-0.14223765292288132,1.0,0.0,0.0
166.0,-0.03422601910613276,0.0,1.0,0.0
28.9,0.050315023469502736,1.0,0.0,0.0
875.0,-0.04771452181879794,0.0,0.0,1.0
63.0,0.31930503842158375,1.0,0.0,0.0
11.97,-0.08323339157855389,1.0,0.0,0.0
9.82,-0.10019317257993143,1.0,0.0,0.0
39.0,0.1299865528248112,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
30.34,0.0616741326053091,1.0,0.0,0.0
1.29,-0.1674801176691177,1.0,0.0,0.0
150.65,-0.0694909618261806,0.0,1.0,0.0
1.5,-0.16582358092014593,1.0,0.0,0.0
300.0,0.2736242951926563,0.0,1.0,0.0
124.5,-0.12956772092254876,0.0,1.0,0.0
20.0,-0.019890581605967076,1.0,0.0,0.0
58.9,0.28696313046546845,1.0,0.0,0.0
175.0,-0.3418076482065239,0.0,0.0,1.0
10.4,-0.09561797584467609,1.0,0.0,0.0
1.79,-0.16353598255251825,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
90.31,0.5347336984902444,1.0,0.0,0.0
76.0,0.42185255145316886,1.0,0.0,0.0
20.0,-0.019890581605967076,1.0,0.0,0.0
87.0,0.5086235240183562,1.0,0.0,0.0
5.99,-0.13040524757308303,1.0,0.0,0.0
21.0,-0.012002311372768219,1.0,0.0,0.0
91.7,-0.20492212621359562,0.0,1.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
31.34,0.06956240283850795,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
34.9,0.09764464486869587,1.0,0.0,0.0
125.68,-0.12685680024439525,0.0,1.0,0.0
1.79,-0.16353598255251825,1.0,0.0,0.0
29.99,0.05891323802368949,1.0,0.0,0.0
1.52,-0.16566581551548196,1.0,0.0,0.0
79.4,0.448672670246045,1.0,0.0,0.0
4.53,-0.14192212211355337,1.0,0.0,0.0
70.45,0.37807265165891524,1.0,0.0,0.0
7.06,-0.12196479842356028,1.0,0.0,0.0
3.57,-0.14949486153742428,1.0,0.0,0.0
536.15,-0.19007660164234214,0.0,0.0,1.0
9.12,-0.10571496174317063,1.0,0.0,0.0
0.89,-0.1706354257623972,1.0,0.0,0.0
520.0,-0.19686175020114466,0.0,0.0,1.0
5.29,-0.13592703673632225,1.0,0.0,0.0
28.92,0.05047278887416674,1.0,0.0,0.0
0.76,-0.17166090089271305,1.0,0.0,0.0
1.79,-0.16353598255251825,1.0,0.0,0.0
57.93,0.27931150833926555,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
35.25,0.10040553945031548,1.0,0.0,0.0
3.58,-0.1494159788350923,1.0,0.0,0.0
1141.33,0.0641795101109778,0.0,0.0,1.0
0.99,-0.16984659873907734,1.0,0.0,0.0
243.66,0.144189319762852,0.0,1.0,0.0
11.5,-0.08694087858815736,1.0,0.0,0.0
0.75,-0.17173978359504505,1.0,0.0,0.0
6.3,-0.1279598838007914,1.0,0.0,0.0
77.9,0.4368402648962468,1.0,0.0,0.0
48.53,0.2051617681471963,1.0,0.0,0.0
4.69,-0.4048180653713392,0.0,1.0,0.0
160.0,-0.048010361537421824,0.0,1.0,0.0
29.51,0.05512686831175406,1.0,0.0,0.0
24.99,0.019471886857695207,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
100.0,-0.18585378585031245,0.0,1.0,0.0
101.98,0.6267898121116753,1.0,0.0,0.0
1062.72,0.031152852017636224,0.0,0.0,1.0
75.0,0.41396428121997003,1.0,0.0,0.0
241.58,0.13941074772000514,0.0,1.0,0.0
29.9,0.058203293702701595,1.0,0.0,0.0
39.35,0.1327474474064308,1.0,0.0,0.0
29.0,0.05110385049282263,1.0,0.0,0.0
13.01,-0.07502959053602708,1.0,0.0,0.0
568.0,-0.17669536439170058,0.0,0.0,1.0
182.0,0.0025322273773047393,0.0,1.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
3.56,-0.40741411652923193,0.0,1.0,0.0
39.2,0.13156420687145098,1.0,0.0,0.0
59.57,0.2922482715217117,1.0,0.0,0.0
5.98,-0.13048413027541503,1.0,0.0,0.0
41.77,0.15183706137077205,1.0,0.0,0.0
8.06,-0.11407652819036142,1.0,0.0,0.0
69.99,0.3744440473516437,1.0,0.0,0.0
1.79,-0.16353598255251825,1.0,0.0,0.0
122.5,-0.13416250173297845,0.0,1.0,0.0
3.13,-0.1529657004400318,1.0,0.0,0.0
2.79,-0.1556477123193194,1.0,0.0,0.0
0.01,-0.1775771035676122,1.0,0.0,0.0
305.58,0.2864437336537551,0.0,1.0,0.0
11.85,-0.38836875007000093,0.0,1.0,0.0
9.85,-0.09995652447293547,1.0,0.0,0.0
29.56,0.05552128182341398,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
17.49,-0.03969013989129622,1.0,0.0,0.0
169.0,-0.02733384789048823,0.0,1.0,0.0
6.99,-0.12251697733988419,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
7.06,-0.12196479842356028,1.0,0.0,0.0
150.0,-0.07098426558957026,0.0,1.0,0.0
224.85,0.10097540624076078,0.0,1.0,0.0
39.95,0.13748040954635013,1.0,0.0,0.0
29.52,0.055205751014086035,1.0,0.0,0.0
56.84,0.2707132937850788,1.0,0.0,0.0
0.76,-0.17166090089271305,1.0,0.0,0.0
7.94,-0.11502312061834527,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
142.76,-0.08761737212332575,0.0,1.0,0.0
79.95,0.4530112188743044,1.0,0.0,0.0
409.0,0.5240398493610743,0.0,1.0,0.0
50.7,0.22227931455323785,1.0,0.0,0.0
66.88,0.34991152692639527,1.0,0.0,0.0
1.6,-0.165034753896826,1.0,0.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
2.28,-0.1596707301382508,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
132.0,-0.11233729288343744,0.0,1.0,0.0
1.0,-0.41329543596658197,0.0,1.0,0.0
8.92,-0.1072926157898104,1.0,0.0,0.0
1.79,-0.16353598255251825,1.0,0.0,0.0
1.79,-0.16353598255251825,1.0,0.0,0.0
7.49,-0.11857284222328476,1.0,0.0,0.0
71.63,-0.25103075164625754,0.0,1.0,0.0
1843.8,0.3593103651018147,0.0,0.0,1.0
1.0,-0.16976771603674534,1.0,0.0,0.0
4.49,-0.14223765292288132,1.0,0.0,0.0
25.5,0.023494904676626634,1.0,0.0,0.0
93.89,0.5629737059250964,1.0,0.0,0.0
30.13,0.060017595856337334,1.0,0.0,0.0
25.0,0.019550769560027208,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
4.52,-0.14200100481588537,1.0,0.0,0.0
607.7,-0.16001608279513954,0.0,0.0,1.0
12.99,-0.07518735594069105,1.0,0.0,0.0
1.29,-0.1674801176691177,1.0,0.0,0.0
0.76,-0.17166090089271305,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
64.63,0.33216291890169786,1.0,0.0,0.0
0.76,-0.17166090089271305,1.0,0.0,0.0
26.6,0.032172001933145386,1.0,0.0,0.0
25.95,0.027044626281566113,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
11.5,-0.08694087858815736,1.0,0.0,0.0
126.03,-0.12605271360257006,0.0,1.0,0.0
37.82,0.12067839394963654,1.0,0.0,0.0
156.2,-0.05674044507723825,0.0,1.0,0.0
2.49,-0.15801419338927902,1.0,0.0,0.0
4.99,-0.1382935178062819,1.0,0.0,0.0
1.81,-0.16337821714785428,1.0,0.0,0.0
59.95,0.29524581421032725,1.0,0.0,0.0
36.0,0.10632174212521463,1.0,0.0,0.0
156.8,-0.05536201083410929,0.0,1.0,0.0
0.99,-0.16984659873907734,1.0,0.0,0.0
8.9,-0.10745038119447438,1.0,0.0,0.0
235.88,0.1263156224102805,0.0,1.0,0.0
46.0,0.1852044444572032,1.0,0.0,0.0
10.59,-0.09411920450036831,1.0,0.0,0.0
9.33,-0.10405842499419887,1.0,0.0,0.0
83.0,0.4770704430855609,1.0,0.0,0.0
514.96,-0.19897922071113627,0.0,0.0,1.0
29.99,0.05891323802368949,1.0,0.0,0.0
54.0,0.24831060632279403,1.0,0.0,0.0
4.64,-0.1410544123879015,1.0,0.0,0.0
89.0,0.524400064484754,1.0,0.0,0.0
20.57,-0.015394267573043725,1.0,0.0,0.0
11.9,-0.08378557049487781,1.0,0.0,0.0
404.9,0.5146205486996933,0.0,1.0,0.0
15.95,-0.05183807605042245,1.0,0.0,0.0
15.0,-0.05933193277196136,1.0,0.0,0.0
2.52,-0.15777754528228308,1.0,0.0,0.0
1.29,-0.1674801176691177,1.0,0.0,0.0
89.95,0.531893921206293,1.0,0.0,0.0
99.92,0.6105399754312856,1.0,0.0,0.0
1.29,-0.1674801176691177,1.0,0.0,0.0
18.1,-0.03487829504904489,1.0,0.0,0.0
1114.0,0.05269727419072562,0.0,0.0,1.0
16.0,-0.0514436625387625,1.0,0.0,0.0
15.5,-0.05538779765536193,1.0,0.0,0.0
95.0,0.5717296858839471,1.0,0.0,0.0
13.95,-0.06761461651682016,1.0,0.0,0.0
50.0,0.21675752538999862,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
29.99,0.05891323802368949,1.0,0.0,0.0
15.0,-0.05933193277196136,1.0,0.0,0.0
8.98,-0.10681931957581847,1.0,0.0,0.0
7.99,-0.11462870710668534,1.0,0.0,0.0
100.0,0.6111710370499414,1.0,0.0,0.0
29.9,0.058203293702701595,1.0,0.0,0.0
14.95,-0.05972634628362131,1.0,0.0,0.0
75.0,0.41396428121997003,1.0,0.0,0.0
8.68,-0.10918580064577812,1.0,0.0,0.0
3.1,-0.15320234854702774,1.0,0.0,0.0
77.35,0.4325017162679873,1.0,0.0,0.0
10.62,-0.09388255639337235,1.0,0.0,0.0
118.0,-0.14450075855644526,0.0,1.0,0.0
5.6,-0.1334816729640306,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
5.99,-0.13040524757308303,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
10.0,-0.09877328393795563,1.0,0.0,0.0
0.76,-0.17166090089271305,1.0,0.0,0.0
1.51,-0.16574469821781393,1.0,0.0,0.0
29.95,0.05859770721436154,1.0,0.0,0.0
0.89,-0.1706354257623972,1.0,0.0,0.0
100.0,0.6111710370499414,1.0,0.0,0.0
45.89,0.18433673473155132,1.0,0.0,0.0
89.0,-0.2111250803076757,0.0,1.0,0.0
443.0,-0.2292119941037945,0.0,0.0,1.0
4.86,-0.13931899293659777,1.0,0.0,0.0
12.97,-0.07534512134535504,1.0,0.0,0.0
6.4,-0.12717105677747154,1.0,0.0,0.0
38.75,0.1280144852665115,1.0,0.0,0.0
4.49,-0.14223765292288132,1.0,0.0,0.0
49.99,0.21667864268766665,1.0,0.0,0.0
1050.0,0.025808759778133534,0.0,0.0,1.0
11.5,-0.08694087858815736,1.0,0.0,0.0
150.0,-0.07098426558957026,0.0,1.0,0.0
291.68,0.2545100070212688,0.0,1.0,0.0
0.89,-0.1706354257623972,1.0,0.0,0.0
2.97,-0.1542278236773436,1.0,0.0,0.0
56.0,0.26408714678919176,1.0,0.0,0.0
8.48,-0.1107634546924179,1.0,0.0,0.0
172.65,-0.018948372911454035,0.0,1.0,0.0
20.0,-0.019890581605967076,1.0,0.0,0.0
10.27,-0.09664345097499195,1.0,0.0,0.0
15.95,-0.05183807605042245,1.0,0.0,0.0
5.51,-0.13419161728501852,1.0,0.0,0.0
548.36,-0.1849467772520648,0.0,0.0,1.0
7.83,-0.11589083034399715,1.0,0.0,0.0
32.22,0.07650408064372294,1.0,0.0,0.0
91.8,0.5464872211377109,1.0,0.0,0.0
21.69,-0.006559404911860998,1.0,0.0,0.0
5.0,-0.13821463510394993,1.0,0.0,0.0
90.63,0.537257944964868,1.0,0.0,0.0
1.79,-0.16353598255251825,1.0,0.0,0.0
39.0,0.1299865528248112,1.0,0.0,0.0
12.29,-0.08070914510393026,1.0,0.0,0.0
9.12,-0.10571496174317063,1.0,0.0,0.0
0.22,-0.17592056681864046,1.0,0.0,0.0
40.0,0.13787482305801005,1.0,0.0,0.0
6.52,-0.12622446434948767,1.0,0.0,0.0
1.29,-0.1674801176691177,1.0,0.0,0.0
380.06,0.45755337103415666,0.0,1.0,0.0
29.97,0.058755472619025514,1.0,0.0,0.0
837.75,-0.06336447747300193,0.0,0.0,1.0
3.99,-0.14618178803948076,1.0,0.0,0.0
1080.0,0.03841275090903608,0.0,0.0,1.0
120.0,-0.13990597774601557,0.0,1.0,0.0
41.35,0.14852398787282853,1.0,0.0,0.0
0.91,-0.17047766035773324,1.0,0.0,0.0
0.89,-0.1706354257623972,1.0,0.0,0.0
0.95,-0.1701621295484053,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
60.0,0.29564022772198717,1.0,0.0,0.0
10.39,-0.39172294006161457,0.0,1.0,0.0
12.99,-0.07518735594069105,1.0,0.0,0.0
118.0,-0.14450075855644526,0.0,1.0,0.0
8.99,-0.10674043687348649,1.0,0.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
15.95,-0.05183807605042245,1.0,0.0,0.0
29.99,0.05891323802368949,1.0,0.0,0.0
2.58,-0.15730424906829116,1.0,0.0,0.0
28.4,0.04637088835290331,1.0,0.0,0.0
40.0,0.13787482305801005,1.0,0.0,0.0
44.85,0.17613293368902452,1.0,0.0,0.0
5.68,-0.1328506113453747,1.0,0.0,0.0
16.9,-0.04434421932888354,1.0,0.0,0.0
15.0,-0.05933193277196136,1.0,0.0,0.0
147.18,-0.0774629065322761,0.0,1.0,0.0
126.75,-0.12439859251081538,0.0,1.0,0.0
20.0,-0.019890581605967076,1.0,0.0,0.0
15.66,-0.054125674418050114,1.0,0.0,0.0
22.5,-0.0001699060229699343,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
11.27,-0.08875518074179309,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
159.06,-0.05016990851832377,0.0,1.0,0.0
853.71,-0.05665915419136176,0.0,0.0,1.0
2.58,-0.15730424906829116,1.0,0.0,0.0
200.0,0.04388525467117192,0.0,1.0,0.0
95.94,0.579144659903154,1.0,0.0,0.0
19.99,-0.019969464308299077,1.0,0.0,0.0
28.0,0.04321558025962378,1.0,0.0,0.0
11.5,-0.08694087858815736,1.0,0.0,0.0
8.43,-0.11115786820407784,1.0,0.0,0.0
50.4,0.21991283348327814,1.0,0.0,0.0
173.4,-0.017225330107542902,0.0,1.0,0.0
46.46,0.18883304876447468,1.0,0.0,0.0
0.89,-0.1706354257623972,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
912.79,-0.03183769432423773,0.0,0.0,1.0
44.78,0.1755807547727006,1.0,0.0,0.0
77.98,0.43747132651490267,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
150.0,-0.07098426558957026,0.0,1.0,0.0
13.99,-0.0672990857074922,1.0,0.0,0.0
1.25,-0.16779564847844564,1.0,0.0,0.0
0.89,-0.1706354257623972,1.0,0.0,0.0
63.8,0.3256156546081428,1.0,0.0,0.0
65.22,0.3368169983392852,1.0,0.0,0.0
14.95,-0.05972634628362131,1.0,0.0,0.0
1.29,-0.1674801176691177,1.0,0.0,0.0
1.79,-0.16353598255251825,1.0,0.0,0.0
15.0,-0.05933193277196136,1.0,0.0,0.0
316.86,0.3123582974245786,0.0,1.0,0.0
39.8,0.13629716901137026,1.0,0.0,0.0
48.0,0.2009809849236009,1.0,0.0,0.0
180.0,-0.002062553433124948,0.0,1.0,0.0
69.95,0.3741285165423158,1.0,0.0,0.0
20.0,-0.019890581605967076,1.0,0.0,0.0
1490.46,0.21086055756204464,0.0,0.0,1.0
7.0,-0.1224380946375522,1.0,0.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
10.99,-0.09096389640708877,1.0,0.0,0.0
5.43,-0.13482267890367441,1.0,0.0,0.0
15.82,-0.052863551180738294,1.0,0.0,0.0
16.8,-0.04513304635220341,1.0,0.0,0.0
38.21,0.1237548193405841,1.0,0.0,0.0
172.34,-0.019660563937070642,0.0,1.0,0.0
229.96,0.11271507121140865,0.0,1.0,0.0
11.5,-0.08694087858815736,1.0,0.0,0.0
61.0,0.30352849795518605,1.0,0.0,0.0
3.7,-0.14846938640710844,1.0,0.0,0.0
4.0,-0.1461029053371488,1.0,0.0,0.0
50.0,0.21675752538999862,1.0,0.0,0.0
5.47,-0.13450714809434647,1.0,0.0,0.0
56.7,0.26960893595243096,1.0,0.0,0.0
3.99,-0.14618178803948076,1.0,0.0,0.0
20.0,-0.019890581605967076,1.0,0.0,0.0
20.0,-0.019890581605967076,1.0,0.0,0.0
3.27,-0.15186134260738396,1.0,0.0,0.0
9.2,-0.10508390012451473,1.0,0.0,0.0
19.66,-0.022572593485254686,1.0,0.0,0.0
0.12,-0.17670939384196033,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
29.99,0.05891323802368949,1.0,0.0,0.0
14.9,-0.06012075979528124,1.0,0.0,0.0
4.4,-0.14294759724386924,1.0,0.0,0.0
39.99,0.13779594035567808,1.0,0.0,0.0
5.38,-0.13521709241533436,1.0,0.0,0.0
194.97,0.03232938093294126,0.0,1.0,0.0
5.48,-0.13442826539201447,1.0,0.0,0.0
64.0,0.3271933086547826,1.0,0.0,0.0
60.5,-0.2766007068562988,0.0,1.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
4.02,-0.1459451399324848,1.0,0.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
104.7,-0.17505605094580268,0.0,1.0,0.0
79.0,-0.23409898435982415,0.0,1.0,0.0
1.79,-0.16353598255251825,1.0,0.0,0.0
414.98,0.5377782439842591,0.0,1.0,0.0
36.7,0.11184353128845385,1.0,0.0,0.0
9.03,-0.10642490606415854,1.0,0.0,0.0
6.65,-0.1251989892191718,1.0,0.0,0.0
87.0,0.5086235240183562,1.0,0.0,0.0
99.99,-0.1858767597543646,0.0,1.0,0.0
90.0,0.5322883347179528,1.0,0.0,0.0
17.99,-0.03574600477469679,1.0,0.0,0.0
8.36,-0.11171004712040176,1.0,0.0,0.0
9.51,-0.10263853635222309,1.0,0.0,0.0
40.0,0.13787482305801005,1.0,0.0,0.0
59.98,0.29548246231732317,1.0,0.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
217.04,0.08303278717603284,0.0,1.0,0.0
32.0,0.0747686611924192,1.0,0.0,0.0
26.99,0.03524842732409292,1.0,0.0,0.0
60.53,0.29982101094558256,1.0,0.0,0.0
1.0,-0.16976771603674534,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
1.79,-0.16353598255251825,1.0,0.0,0.0
5.99,-0.13040524757308303,1.0,0.0,0.0
6.75,-0.12441016219585192,1.0,0.0,0.0
10.99,-0.09096389640708877,1.0,0.0,0.0
35.7,0.10395526105525499,1.0,0.0,0.0
3.3,-0.15162469450038796,1.0,0.0,0.0
12.99,-0.07518735594069105,1.0,0.0,0.0
75.5,0.41790841633656944,1.0,0.0,0.0
37.16,0.11547213559572528,1.0,0.0,0.0
300.0,0.2736242951926563,0.0,1.0,0.0
51.08,0.22527685724185337,1.0,0.0,0.0
33.3,0.0850234124955777,1.0,0.0,0.0
6.14,-0.12922200703810321,1.0,0.0,0.0
72.9,0.3973989137302525,1.0,0.0,0.0
1.79,-0.16353598255251825,1.0,0.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
14.9,-0.06012075979528124,1.0,0.0,0.0
1722.52,0.3083566302899527,0.0,0.0,1.0
18.91,-0.028488796160153828,1.0,0.0,0.0
60.0,0.29564022772198717,1.0,0.0,0.0
11.27,-0.08875518074179309,1.0,0.0,0.0
15.95,-0.05183807605042245,1.0,0.0,0.0
3.87,-0.14712838046746463,1.0,0.0,0.0
605.76,-0.16083114088827127,0.0,0.0,1.0
0.77,-0.17158201819038107,1.0,0.0,0.0
9.99,-0.09885216664028762,1.0,0.0,0.0
1.99,-0.1619583285058785,1.0,0.0,0.0
25.05,0.019945183071687154,1.0,0.0,0.0
378.28,0.4534640161128742,0.0,1.0,0.0
1.98,-0.16203721120821046,1.0,0.0,0.0
2.69,-0.15643653934263926,1.0,0.0,0.0
96.0,0.579617956117146,1.0,0.0,0.0
51.25,0.22661786318149718,1.0,0.0,0.0
2.99,-0.1540700582726796,1.0,0.0,0.0
20.04,-0.019575050796639126,1.0,0.0,0.0
